support,itemsets
0.000617546417218409,"frozenset({'vomiting', 'decreased appetite', 'fluid retention', 'fever'})"
0.0005925745948828011,"frozenset({'vomiting', 'headache', 'fluid retention', 'fever'})"
0.0006188962454527661,"frozenset({'fluid retention', 'headache', 'nausea', 'fever'})"
0.0006148467607496946,"frozenset({'sharp abdominal pain', 'fluid retention', 'headache', 'fever'})"
0.0005426309502115855,"frozenset({'fluid retention', 'headache', 'decreased appetite', 'fever'})"
0.0005784013984220508,"frozenset({'fluid retention', 'headache', 'diarrhea', 'fever'})"
0.0005554543184379787,"frozenset({'vomiting', 'diarrhea', 'fluid retention', 'fever'})"
0.0006047230489920158,"frozenset({'fluid retention', 'nausea', 'diarrhea', 'fever'})"
0.0005352068949226211,"frozenset({'sharp abdominal pain', 'fluid retention', 'diarrhea', 'fever'})"
0.0006040481348748371,"frozenset({'fluid retention', 'decreased appetite', 'diarrhea', 'fever'})"
0.0006398185830853024,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea', 'fever'})"
0.0006128220183981588,"frozenset({'sharp abdominal pain', 'vomiting', 'fluid retention', 'fever'})"
0.0005986488219374085,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'fever'})"
0.0012830117367564977,"frozenset({'fluid retention', 'nausea', 'chills'})"
0.0012769375097018904,"frozenset({'fluid retention', 'decreased appetite', 'chills'})"
0.0012404921473742466,"frozenset({'fluid retention', 'chills', 'fever'})"
0.0012587148285380686,"frozenset({'fluid retention', 'diarrhea', 'chills'})"
0.0011952729015232812,"frozenset({'fluid retention', 'chills', 'headache'})"
0.001156127882726923,"frozenset({'vomiting', 'chills', 'fluid retention'})"
0.0011473539992036014,"frozenset({'sharp abdominal pain', 'fluid retention', 'chills'})"
0.0006384687548509452,"frozenset({'fluid retention', 'decreased appetite', 'nausea', 'chills'})"
0.0006472426383742669,"frozenset({'fluid retention', 'nausea', 'chills', 'fever'})"
0.0005804261407735866,"frozenset({'fluid retention', 'decreased appetite', 'chills', 'fever'})"
0.0005972989937030513,"frozenset({'fluid retention', 'diarrhea', 'chills', 'fever'})"
0.0006607409207178386,"frozenset({'fluid retention', 'nausea', 'diarrhea', 'chills'})"
0.000697861197162661,"frozenset({'fluid retention', 'decreased appetite', 'diarrhea', 'chills'})"
0.0006472426383742669,"frozenset({'fluid retention', 'diarrhea', 'chills', 'headache'})"
0.000617546417218409,"frozenset({'fluid retention', 'nausea', 'chills', 'headache'})"
0.0005608536313754075,"frozenset({'fluid retention', 'headache', 'chills', 'fever'})"
0.0006296948713276235,"frozenset({'fluid retention', 'decreased appetite', 'chills', 'headache'})"
0.0006013484784061228,"frozenset({'vomiting', 'nausea', 'chills', 'fluid retention'})"
0.0005986488219374085,"frozenset({'vomiting', 'fluid retention', 'chills', 'headache'})"
0.0005925745948828011,"frozenset({'vomiting', 'fluid retention', 'chills', 'fever'})"
0.000576376656070515,"frozenset({'vomiting', 'diarrhea', 'chills', 'fluid retention'})"
0.0006364440124994095,"frozenset({'vomiting', 'decreased appetite', 'chills', 'fluid retention'})"
0.0006161965889840518,"frozenset({'sharp abdominal pain', 'fluid retention', 'chills', 'fever'})"
0.0006087725336950873,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea', 'chills'})"
0.0005932495089999798,"frozenset({'sharp abdominal pain', 'fluid retention', 'diarrhea', 'chills'})"
0.0005871752819453724,"frozenset({'sharp abdominal pain', 'vomiting', 'chills', 'fluid retention'})"
0.0005709773431330864,"frozenset({'sharp abdominal pain', 'fluid retention', 'chills', 'headache'})"
0.0005925745948828011,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'chills'})"
0.0012033718709294242,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite'})"
0.001182449533296888,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea'})"
0.0011581526250784588,"frozenset({'burning abdominal pain', 'fluid retention', 'fever'})"
0.0011406048580318154,"frozenset({'burning abdominal pain', 'fluid retention', 'chills'})"
0.0011777251344766379,"frozenset({'burning abdominal pain', 'fluid retention', 'headache'})"
0.0011028096674698144,"frozenset({'burning abdominal pain', 'fluid retention', 'diarrhea'})"
0.0010785127592513853,"frozenset({'burning abdominal pain', 'vomiting', 'fluid retention'})"
0.0011703010791876735,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'fluid retention'})"
0.001106859152172886,"frozenset({'burning abdominal pain', 'fluid retention', 'blood in stool'})"
0.000625645386624552,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'nausea'})"
0.0006087725336950873,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea', 'fever'})"
0.0006074227054607301,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'fever'})"
0.0005642282019613004,"frozenset({'burning abdominal pain', 'fluid retention', 'headache', 'fever'})"
0.0005642282019613004,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'fluid retention', 'fever'})"
0.0006384687548509452,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'chills'})"
0.0005878501960625511,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea', 'chills'})"
0.0005716522572502649,"frozenset({'burning abdominal pain', 'fluid retention', 'chills', 'fever'})"
0.000556804146672336,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'chills', 'fluid retention'})"
0.0005716522572502649,"frozenset({'burning abdominal pain', 'fluid retention', 'chills', 'headache'})"
0.0006229457301558377,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'headache'})"
0.0005918996807656226,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea', 'headache'})"
0.0005932495089999798,"frozenset({'burning abdominal pain', 'fluid retention', 'diarrhea', 'headache'})"
0.0005007862749465131,"frozenset({'burning abdominal pain', 'fluid retention', 'diarrhea', 'fever'})"
0.000553429576086443,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'diarrhea', 'fluid retention'})"
0.0005628783737269432,"frozenset({'burning abdominal pain', 'fluid retention', 'diarrhea', 'chills'})"
0.0005021361031808702,"frozenset({'burning abdominal pain', 'fluid retention', 'diarrhea', 'blood in stool'})"
0.0005730020854846221,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea', 'diarrhea'})"
0.0006350941842650522,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'diarrhea'})"
0.0005709773431330864,"frozenset({'burning abdominal pain', 'vomiting', 'fluid retention', 'headache'})"
0.0005696275148987292,"frozenset({'burning abdominal pain', 'vomiting', 'fluid retention', 'fever'})"
0.0005014611890636916,"frozenset({'burning abdominal pain', 'vomiting', 'diarrhea', 'fluid retention'})"
0.0005750268278361579,"frozenset({'burning abdominal pain', 'vomiting', 'decreased appetite', 'fluid retention'})"
0.0005136096431729063,"frozenset({'burning abdominal pain', 'vomiting', 'chills', 'fluid retention'})"
0.0005676027725471934,"frozenset({'burning abdominal pain', 'vomiting', 'blood in stool', 'fluid retention'})"
0.0005811010548907651,"frozenset({'burning abdominal pain', 'vomiting', 'nausea', 'fluid retention'})"
0.0005736769996018007,"frozenset({'sharp abdominal pain', 'vomiting', 'burning abdominal pain', 'fluid retention'})"
0.0006411684113196596,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'fluid retention', 'headache'})"
0.0006452178960227311,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'nausea', 'fluid retention'})"
0.0006242955583901948,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'decreased appetite', 'fluid retention'})"
0.0005345319808054425,"frozenset({'burning abdominal pain', 'fluid retention', 'blood in stool', 'fever'})"
0.0005102350725870133,"frozenset({'burning abdominal pain', 'fluid retention', 'blood in stool', 'chills'})"
0.0006114721901638016,"frozenset({'burning abdominal pain', 'fluid retention', 'decreased appetite', 'blood in stool'})"
0.0006020233925233014,"frozenset({'burning abdominal pain', 'fluid retention', 'nausea', 'blood in stool'})"
0.0006283450430932664,"frozenset({'burning abdominal pain', 'sharp abdominal pain', 'blood in stool', 'fluid retention'})"
0.0005662529443128362,"frozenset({'burning abdominal pain', 'fluid retention', 'blood in stool', 'headache'})"
0.0015286804754095042,"frozenset({'vomiting', 'diarrhea', 'fluid retention'})"
0.0016521897588531859,"frozenset({'fluid retention', 'nausea', 'diarrhea'})"
0.001542178757753076,"frozenset({'sharp abdominal pain', 'fluid retention', 'diarrhea'})"
0.0018020206928668328,"frozenset({'fluid retention', 'decreased appetite', 'diarrhea'})"
0.0007909993453333064,"frozenset({'vomiting', 'nausea', 'diarrhea', 'fluid retention'})"
0.000788299688864592,"frozenset({'sharp abdominal pain', 'vomiting', 'diarrhea', 'fluid retention'})"
0.0008915615487929161,"frozenset({'vomiting', 'decreased appetite', 'diarrhea', 'fluid retention'})"
0.0009840247828463828,"frozenset({'fluid retention', 'decreased appetite', 'nausea', 'diarrhea'})"
0.0008132715112001998,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea', 'diarrhea'})"
0.0008591656711683438,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'diarrhea'})"
0.0013538777190602496,"frozenset({'vomiting', 'fluid retention', 'headache'})"
0.0012863863073423907,"frozenset({'fluid retention', 'diarrhea', 'headache'})"
0.0012634392273583187,"frozenset({'fluid retention', 'nausea', 'headache'})"
0.0012067464415153172,"frozenset({'sharp abdominal pain', 'fluid retention', 'headache'})"
0.001247916202663211,"frozenset({'fluid retention', 'decreased appetite', 'headache'})"
0.0006195711595699447,"frozenset({'vomiting', 'diarrhea', 'fluid retention', 'headache'})"
0.0006701897183583389,"frozenset({'vomiting', 'nausea', 'fluid retention', 'headache'})"
0.0006587161783663029,"frozenset({'fluid retention', 'nausea', 'diarrhea', 'headache'})"
0.0006445429819055525,"frozenset({'sharp abdominal pain', 'fluid retention', 'diarrhea', 'headache'})"
0.0006310446995619807,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea', 'headache'})"
0.0005993237360545871,"frozenset({'sharp abdominal pain', 'vomiting', 'fluid retention', 'headache'})"
0.0006040481348748371,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'headache'})"
0.0007032605101000898,"frozenset({'fluid retention', 'decreased appetite', 'diarrhea', 'headache'})"
0.0006303697854448022,"frozenset({'vomiting', 'decreased appetite', 'fluid retention', 'headache'})"
0.0006465677242570882,"frozenset({'fluid retention', 'decreased appetite', 'nausea', 'headache'})"
0.001850614509303691,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea'})"
0.0017109072870477233,"frozenset({'sharp abdominal pain', 'vomiting', 'fluid retention'})"
0.0016677127835482935,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite'})"
0.0009469045064015604,"frozenset({'sharp abdominal pain', 'vomiting', 'nausea', 'fluid retention'})"
0.0008821127511524159,"frozenset({'sharp abdominal pain', 'vomiting', 'decreased appetite', 'fluid retention'})"
0.0009219326840659526,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'nausea'})"
0.0012620893991239614,"frozenset({'fluid retention', 'nausea', 'blood in stool'})"
0.0012411670614914253,"frozenset({'sharp abdominal pain', 'fluid retention', 'blood in stool'})"
0.0012290186073822106,"frozenset({'fluid retention', 'diarrhea', 'blood in stool'})"
0.0012094460979840316,"frozenset({'fluid retention', 'blood in stool', 'headache'})"
0.001202022042695067,"frozenset({'vomiting', 'blood in stool', 'fluid retention'})"
0.0011595024533128159,"frozenset({'fluid retention', 'blood in stool', 'fever'})"
0.0011507285697894942,"frozenset({'fluid retention', 'blood in stool', 'chills'})"
0.0012344179203196393,"frozenset({'fluid retention', 'decreased appetite', 'blood in stool'})"
0.000686387657170625,"frozenset({'sharp abdominal pain', 'fluid retention', 'nausea', 'blood in stool'})"
0.0006722144607098746,"frozenset({'diarrhea', 'fluid retention', 'nausea', 'blood in stool'})"
0.000640493497202481,"frozenset({'sharp abdominal pain', 'diarrhea', 'blood in stool', 'fluid retention'})"
0.0006911120559908752,"frozenset({'fluid retention', 'decreased appetite', 'diarrhea', 'blood in stool'})"
0.0006654653195380888,"frozenset({'fluid retention', 'diarrhea', 'blood in stool', 'headache'})"
0.0006499422948429812,"frozenset({'fluid retention', 'nausea', 'blood in stool', 'headache'})"
0.0006418433254368382,"frozenset({'sharp abdominal pain', 'fluid retention', 'blood in stool', 'headache'})"
0.0006492673807258027,"frozenset({'fluid retention', 'decreased appetite', 'blood in stool', 'headache'})"
0.0006614158348350172,"frozenset({'sharp abdominal pain', 'vomiting', 'blood in stool', 'fluid retention'})"
0.000651967037194517,"frozenset({'vomiting', 'nausea', 'blood in stool', 'fluid retention'})"
0.0006438680677883739,"frozenset({'vomiting', 'blood in stool', 'fluid retention', 'headache'})"
0.0005999986501717656,"frozenset({'vomiting', 'diarrhea', 'blood in stool', 'fluid retention'})"
0.0006627656630693744,"frozenset({'vomiting', 'decreased appetite', 'blood in stool', 'fluid retention'})"
0.0006357690983822309,"frozenset({'fluid retention', 'nausea', 'blood in stool', 'fever'})"
0.0006040481348748371,"frozenset({'sharp abdominal pain', 'fluid retention', 'blood in stool', 'fever'})"
0.0005979739078202299,"frozenset({'vomiting', 'blood in stool', 'fluid retention', 'fever'})"
0.0005709773431330864,"frozenset({'fluid retention', 'headache', 'blood in stool', 'fever'})"
0.0005669278584300147,"frozenset({'fluid retention', 'diarrhea', 'blood in stool', 'fever'})"
0.0005993237360545871,"frozenset({'fluid retention', 'decreased appetite', 'blood in stool', 'fever'})"
0.0006148467607496946,"frozenset({'fluid retention', 'nausea', 'blood in stool', 'chills'})"
0.0005959491654686941,"frozenset({'fluid retention', 'diarrhea', 'blood in stool', 'chills'})"
0.0005824508831251223,"frozenset({'fluid retention', 'blood in stool', 'chills', 'fever'})"
0.0005730020854846221,"frozenset({'sharp abdominal pain', 'fluid retention', 'blood in stool', 'chills'})"
0.0005655780301956576,"frozenset({'fluid retention', 'blood in stool', 'chills', 'headache'})"
0.0005642282019613004,"frozenset({'vomiting', 'blood in stool', 'chills', 'fluid retention'})"
0.0006411684113196596,"frozenset({'fluid retention', 'decreased appetite', 'blood in stool', 'chills'})"
0.000625645386624552,"frozenset({'sharp abdominal pain', 'fluid retention', 'decreased appetite', 'blood in stool'})"
0.0006674900618896246,"frozenset({'fluid retention', 'decreased appetite', 'nausea', 'blood in stool'})"
0.0005999986501717656,"frozenset({'fluid retention', 'blood in stool', 'rectal bleeding'})"
0.0005844756254766581,"frozenset({'sharp abdominal pain', 'fluid retention', 'rectal bleeding'})"
0.0005784013984220508,"frozenset({'fluid retention', 'diarrhea', 'rectal bleeding'})"
0.0005608536313754075,"frozenset({'fluid retention', 'rectal bleeding', 'headache'})"
